Timestamp,EEG.AF3,EEG.Pz,EEG.AF4,CQ.AF3,CQ.Pz,CQ.AF4,CQ.Overall,EQ.OVERALL,EQ.AF3,EQ.Pz,EQ.AF4,PM.Attention.IsActive,PM.Attention.Scaled,PM.Attention.Raw,PM.Attention.Min,PM.Attention.Max,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,label
1709134430.046227,4316.410156,4147.179688,4174.358887,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.19268,17.562052,4.799262,2.981759,4.503755,11.574344,3.175644,1.416606,0.744379,0.74606,57.916931,7.174125,1.436592,1.237732,1.092694,-1.0
1709134430.171263,4235.384766,4165.641113,4128.717773,4.0,4.0,4.0,100.0,91.666664,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.034439,22.184307,6.431886,3.227867,4.903109,8.439288,3.380882,1.486502,0.991837,0.823221,79.775673,7.945437,1.817084,1.648221,1.118601,-1.0
1709134430.171263,4235.384766,4165.641113,4128.717773,4.0,4.0,4.0,100.0,91.666664,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.034439,22.184307,6.431886,3.227867,4.903109,8.439288,3.380882,1.486502,0.991837,0.823221,79.775673,7.945437,1.817084,1.648221,1.118601,-1.0
1709134430.296298,4241.025879,4146.153809,4139.487305,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.390671,24.487917,7.67856,3.603741,5.514225,7.298758,3.824808,1.4783,1.36627,0.929865,95.3862,8.038604,2.196409,2.180202,1.146291,-1.0
1709134430.421334,4281.538574,4164.102539,4130.256348,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.059372,23.8969,8.344117,4.151476,6.311784,7.865338,4.299675,1.445727,1.822189,1.056824,100.96209,7.445536,2.534713,2.78084,1.175193,-1.0
1709134430.546369,4309.230957,4153.846191,4167.179688,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.066483,20.879564,8.519769,4.928091,7.278557,8.853698,4.56914,1.464149,2.256315,1.174411,97.767723,6.404804,2.825824,3.357978,1.198044,-1.0
1709134430.671405,4316.410156,4129.743652,4182.563965,4.0,4.0,4.0,100.0,100.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.121323,16.628382,8.451311,5.920608,8.328388,9.233819,4.514853,1.590123,2.544968,1.243732,88.565453,5.255741,3.09266,3.79399,1.201533,-1.0
1709134430.671405,4316.410156,4129.743652,4182.563965,4.0,4.0,4.0,100.0,100.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.121323,16.628382,8.451311,5.920608,8.328388,9.233819,4.514853,1.590123,2.544968,1.243732,88.565453,5.255741,3.09266,3.79399,1.201533,-1.0
1709134430.79644,4320.512695,4158.974121,4218.974121,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.516068,12.54115,8.316026,7.003363,9.265689,8.755953,4.153193,1.821563,2.602817,1.235148,78.375664,4.333489,3.335081,3.982766,1.177345,-1.0
1709134430.921476,4364.615234,4144.102539,4211.282227,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.684097,9.5446,8.106914,7.918749,9.826742,7.728588,3.60832,2.077068,2.423613,1.141421,69.396141,3.8533,3.515126,3.873019,1.124673,-1.0
1709134431.046512,4366.666504,4163.077148,4256.922852,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.917992,7.774943,7.658181,8.350188,9.780494,6.495126,3.084018,2.238676,2.086847,0.984952,61.776516,3.814148,3.547693,3.495226,1.053699,-1.0
1709134431.171547,4395.897461,4186.666504,4298.461426,4.0,4.0,4.0,100.0,100.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.750664,6.734674,6.794975,8.08549,9.069006,5.277243,2.758774,2.217868,1.716188,0.80679,53.644733,4.035183,3.356403,2.950845,0.979214,-1.0
