Timestamp,EEG.AF3,EEG.AF4,CQ.AF3,CQ.AF4,CQ.Overall,EQ.OVERALL,EQ.AF3,EQ.AF4,PM.Attention.IsActive,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,label
1708964031.183076,4578.974121,4280.512695,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.190891,4566.153809,4274.358887,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.198705,4545.641113,4253.333496,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.20652,4533.846191,4238.461426,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.214335,4524.102539,4245.128418,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.222149,4517.94873,4255.897461,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.229964,4526.666504,4255.384766,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.237779,4532.820313,4245.641113,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.245594,4526.153809,4237.436035,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.253409,4527.179688,4246.153809,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.261223,4538.974121,4275.897461,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.269038,4548.717773,4293.846191,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.276853,4562.05127,4286.153809,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.284667,4572.820313,4276.410156,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.292482,4544.102539,4266.666504,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.300297,4506.153809,4250.769043,4.0,4.0,100.0,,,,,7.560674,2.921546,1.355488,2.38466,3.001298,5.333812,2.186056,2.218789,2.142327,1.214473,0.0
1708964031.308112,4522.563965,4246.153809,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.315926,4560.512695,4263.077148,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.323741,4541.538574,4269.230957,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.331556,4517.94873,4262.563965,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.33937,4535.384766,4262.563965,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.347185,4524.102539,4261.538574,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.355,4486.153809,4251.794922,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.362815,4488.205078,4254.871582,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.370629,4510.256348,4269.230957,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.378444,4508.205078,4259.487305,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.386259,4476.922852,4243.077148,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.394074,4461.025879,4248.205078,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.401888,4494.358887,4253.846191,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.409703,4510.769043,4255.897461,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.417518,4479.487305,4255.384766,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.425332,4468.717773,4235.384766,4.0,4.0,100.0,,,,,9.832603,3.913678,1.607013,2.907573,2.720289,7.264321,2.124161,2.344127,2.074588,1.271441,0.0
1708964031.433147,4482.05127,4232.307617,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.440962,4487.179688,4254.871582,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.448777,4493.846191,4248.717773,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.456591,4485.641113,4229.743652,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.464406,4469.743652,4231.282227,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.472221,4467.692383,4224.102539,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.480036,4450.769043,4222.563965,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.48785,4429.230957,4236.410156,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.495665,4443.589844,4236.410156,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.50348,4464.615234,4229.230957,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.511294,4460.512695,4220.0,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.519109,4446.153809,4209.743652,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.526924,4430.256348,4211.794922,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.534739,4441.025879,4228.717773,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.542553,4466.666504,4244.102539,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.550368,4465.641113,4240.512695,4.0,4.0,100.0,100.0,4.0,4.0,,12.805558,5.295122,2.148012,3.391799,2.424225,9.413608,2.26993,2.571466,1.987173,1.306186,0.0
1708964031.550368,4465.641113,4240.512695,4.0,4.0,100.0,100.0,4.0,4.0,,12.805558,5.295122,2.148012,3.391799,2.424225,9.413608,2.26993,2.571466,1.987173,1.306186,0.0
1708964031.558183,4455.897461,4242.05127,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.565997,4458.461426,4262.563965,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.573812,4442.563965,4249.230957,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.581627,4420.512695,4214.871582,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.589442,4433.333496,4227.692383,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.597257,4441.025879,4242.563965,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.605071,4414.358887,4207.179688,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.612886,4390.256348,4190.769043,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.620701,4399.487305,4212.820313,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.628515,4418.461426,4218.974121,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.63633,4411.794922,4210.256348,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.644145,4408.205078,4225.641113,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.65196,4437.436035,4256.410156,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.659774,4442.05127,4258.974121,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.667589,4414.871582,4244.102539,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.675404,4427.179688,4251.282227,4.0,4.0,100.0,,,,,15.57992,6.7604,2.944558,3.768791,2.149051,10.994605,2.62316,2.926686,1.930813,1.29211,0.0
1708964031.683219,4466.153809,4267.692383,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.691033,4471.282227,4272.307617,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.698848,4464.615234,4278.461426,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.706663,4470.256348,4290.256348,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.714477,4448.205078,4291.794922,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.722292,4426.153809,4276.410156,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.730107,4457.94873,4265.128418,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.737922,4459.487305,4256.922852,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.745736,4395.897461,4225.128418,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.753551,4389.230957,4215.384766,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.761366,4440.512695,4254.358887,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.76918,4432.307617,4261.025879,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.776995,4398.461426,4231.282227,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.78481,4433.846191,4249.743652,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.792625,4474.358887,4289.230957,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.800439,4452.307617,4292.307617,4.0,4.0,100.0,,,,,17.643887,7.93131,3.833282,3.984054,1.928825,11.645509,3.123796,3.353426,1.928382,1.219935,0.0
1708964031.808254,4412.820313,4280.0,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.816069,4399.487305,4269.230957,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.823884,4398.461426,4254.358887,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.831698,4391.794922,4236.922852,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.839513,4365.641113,4227.179688,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.847328,4340.0,4226.666504,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.855142,4360.0,4244.102539,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.862957,4398.974121,4280.512695,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.870772,4424.615234,4290.256348,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.878587,4469.230957,4289.230957,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.886402,4485.641113,4324.102539,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.894216,4446.666504,4347.692383,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.902031,4446.666504,4329.743652,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.909846,4474.871582,4316.922852,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.91766,4460.512695,4320.0,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.925475,4436.922852,4308.717773,4.0,4.0,100.0,,,,,18.682487,8.529499,4.519622,4.010348,1.790457,11.231019,3.647949,3.710491,1.966185,1.108683,0.0
1708964031.93329,4430.256348,4295.897461,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.941105,4417.436035,4282.05127,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.948919,4403.077148,4276.410156,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.956734,4396.410156,4287.692383,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.964549,4390.256348,4287.179688,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.972363,4383.589844,4268.717773,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.980178,4375.897461,4256.922852,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.987993,4381.025879,4259.487305,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964031.995808,4392.307617,4261.025879,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.003622,4382.563965,4256.922852,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.011437,4376.922852,4257.436035,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.019252,4391.794922,4271.282227,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.027067,4383.589844,4292.820313,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.034881,4386.666504,4306.666504,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.042696,4438.461426,4317.94873,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.050511,4478.974121,4345.128418,4.0,4.0,100.0,91.666664,4.0,4.0,,18.398228,8.785042,4.71244,3.855098,1.757124,10.174778,4.248239,3.856171,1.999964,0.999355,0.0
1708964032.050511,4478.974121,4345.128418,4.0,4.0,100.0,91.666664,4.0,4.0,,18.398228,8.785042,4.71244,3.855098,1.757124,10.174778,4.248239,3.856171,1.999964,0.999355,0.0
1708964032.058325,4461.025879,4361.538574,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.06614,4423.589844,4347.179688,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.073955,4412.820313,4325.641113,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.08177,4419.487305,4303.077148,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.089584,4391.794922,4270.256348,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.097399,4332.307617,4257.436035,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.105214,4317.94873,4261.025879,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.113029,4336.410156,4235.384766,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.120843,4335.897461,4215.897461,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.128658,4325.641113,4230.769043,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.136473,4331.282227,4237.436035,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.144287,4352.307617,4238.974121,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.152102,4357.436035,4265.128418,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.159917,4341.538574,4271.794922,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.167732,4337.436035,4239.487305,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.175546,4325.128418,4218.974121,4.0,4.0,100.0,,,,,17.613356,9.343307,4.333094,3.56946,1.841129,9.276495,5.227021,3.813123,1.979524,0.937846,0.0
1708964032.183361,4295.897461,4222.05127,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.191176,4296.922852,4216.922852,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.198991,4317.436035,4209.230957,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.206805,4316.922852,4227.179688,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.21462,4330.256348,4249.230957,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.222435,4375.897461,4258.974121,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.23025,4425.128418,4294.871582,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.238064,4486.153809,4359.487305,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.245879,4553.333496,4404.102539,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.253694,4597.94873,4438.974121,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.261508,4659.487305,4484.102539,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.269323,4741.538574,4509.743652,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.277138,4760.0,4503.589844,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.284953,4737.94873,4509.230957,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.292767,4756.922852,4529.743652,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.300582,4772.307617,4520.0,4.0,4.0,100.0,,,,,17.328283,10.915671,3.574387,3.256888,2.034496,9.627892,6.986473,3.707721,1.86919,0.950677,0.0
1708964032.308397,4729.230957,4484.102539,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.316212,4669.743652,4466.666504,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.324026,4633.333496,4457.94873,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.331841,4605.128418,4424.102539,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.339656,4551.794922,4385.641113,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.34747,4501.025879,4367.692383,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.355285,4491.282227,4354.358887,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.3631,4471.794922,4338.974121,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.370915,4425.641113,4328.205078,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.378729,4404.615234,4310.769043,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.386544,4402.563965,4306.666504,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.394359,4382.05127,4307.179688,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.402174,4346.666504,4278.974121,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.409988,4317.436035,4266.666504,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.417803,4310.769043,4281.025879,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.425618,4297.436035,4256.922852,4.0,4.0,100.0,,,,,19.783079,14.496697,2.831204,3.004417,2.300405,12.214645,10.147604,3.680974,1.671926,1.028823,0.0
1708964032.433432,4270.769043,4230.769043,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.441247,4271.282227,4260.0,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.449062,4269.230957,4271.282227,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.456877,4254.871582,4245.641113,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.464691,4264.102539,4240.0,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.472506,4251.282227,4230.256348,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.480321,4201.538574,4193.333496,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.488135,4187.179688,4173.846191,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.49595,4205.128418,4181.025879,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.503765,4196.410156,4183.589844,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.51158,4161.025879,4164.102539,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.519395,4143.589844,4129.230957,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.527209,4151.794922,4116.922852,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.535024,4170.256348,4155.384766,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.542839,4188.717773,4186.153809,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.550653,4187.692383,4165.641113,4.0,4.0,100.0,91.666664,4.0,4.0,,30.824915,20.658655,2.483364,2.833938,2.577108,19.642439,15.113869,3.797301,1.432608,1.133658,0.0
1708964032.550653,4187.692383,4165.641113,4.0,4.0,100.0,91.666664,4.0,4.0,,30.824915,20.658655,2.483364,2.833938,2.577108,19.642439,15.113869,3.797301,1.432608,1.133658,0.0
1708964032.558468,4168.717773,4138.461426,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.566283,4163.589844,4138.461426,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.574098,4177.436035,4153.333496,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.581912,4185.128418,4160.0,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.589727,4167.179688,4157.436035,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.597542,4142.05127,4161.025879,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.605357,4158.461426,4178.461426,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.613171,4196.922852,4183.589844,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.620986,4200.0,4173.333496,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.628801,4183.589844,4173.846191,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.636615,4182.563965,4176.410156,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.64443,4180.0,4172.307617,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.652245,4175.384766,4165.641113,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.66006,4177.436035,4162.563965,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.667874,4185.641113,4178.461426,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.675689,4197.94873,4199.487305,4.0,4.0,100.0,,,,,58.679474,29.00885,2.687368,2.686318,2.792074,35.133202,21.441542,4.001196,1.219309,1.217374,0.0
1708964032.683504,4197.436035,4192.307617,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.691318,4184.102539,4157.436035,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.699133,4187.692383,4156.922852,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.706948,4201.025879,4177.436035,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.714763,4190.769043,4164.102539,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.722577,4167.692383,4151.794922,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.730392,4179.487305,4171.794922,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.738207,4205.641113,4192.307617,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.746022,4216.410156,4206.666504,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.753836,4241.025879,4232.307617,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.761651,4252.307617,4219.487305,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.769466,4225.641113,4187.179688,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.77728,4214.871582,4194.358887,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.785095,4227.179688,4198.974121,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.79291,4211.282227,4179.487305,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.800725,4188.205078,4165.641113,4.0,4.0,100.0,,,,,107.031418,37.978012,3.287164,2.479023,2.892787,59.470272,27.778809,4.108467,1.093925,1.253417,0.0
1708964032.80854,4172.820313,4149.230957,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.816354,4161.538574,4134.871582,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.824169,4197.94873,4158.461426,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.831984,4245.128418,4187.179688,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.839798,4250.769043,4192.307617,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.847613,4242.05127,4188.205078,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.855428,4234.871582,4192.820313,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.863243,4231.282227,4210.256348,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.871057,4248.205078,4222.05127,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.878872,4246.666504,4206.666504,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.886687,4221.025879,4186.153809,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.894501,4216.410156,4200.512695,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.902316,4236.922852,4228.717773,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.910131,4246.153809,4224.615234,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.917946,4226.666504,4203.589844,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.92576,4200.0,4183.589844,4.0,4.0,100.0,,,,,170.106262,45.316422,3.884605,2.189027,2.866464,88.723076,32.378914,3.931483,1.097392,1.248672,0.0
1708964032.933575,4198.974121,4168.717773,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.94139,4235.384766,4170.769043,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.949205,4275.897461,4193.846191,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.957019,4274.358887,4195.384766,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.964834,4235.897461,4175.897461,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.972649,4231.794922,4181.025879,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.980463,4263.077148,4193.333496,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.988278,4246.153809,4189.743652,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964032.996093,4214.871582,4182.563965,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964033.003908,4233.333496,4181.538574,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964033.011722,4254.358887,4181.025879,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964033.019537,4247.692383,4180.512695,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964033.027352,4253.846191,4191.282227,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964033.035167,4268.717773,4200.512695,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964033.042981,4247.179688,4184.102539,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964033.050796,4237.94873,4172.820313,4.0,4.0,100.0,91.666664,4.0,4.0,,231.194687,48.764603,4.197679,1.881197,2.734592,114.7687,33.796425,3.491283,1.240685,1.236167,0.0
1708964033.050796,4237.94873,4172.820313,4.0,4.0,100.0,91.666664,4.0,4.0,,231.194687,48.764603,4.197679,1.881197,2.734592,114.7687,33.796425,3.491283,1.240685,1.236167,0.0
1708964033.058611,4264.615234,4202.563965,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964033.066425,4258.461426,4209.230957,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964033.07424,4212.307617,4162.563965,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964033.082055,4205.128418,4152.307617,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964033.08987,4235.384766,4178.974121,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964033.097684,4226.666504,4171.282227,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964033.105499,4201.025879,4157.436035,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964033.113314,4206.153809,4164.615234,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964033.121128,4210.256348,4156.922852,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964033.128943,4210.769043,4149.743652,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964033.136758,4230.769043,4174.871582,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964033.144573,4227.692383,4184.102539,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964033.152388,4202.563965,4165.641113,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964033.160202,4215.384766,4178.974121,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
1708964033.168017,4237.436035,4213.846191,4.0,4.0,100.0,,,,,,,,,,,,,,,0.0
