Timestamp,EEG.AF3,EEG.Pz,EEG.AF4,CQ.AF3,CQ.Pz,CQ.AF4,CQ.Overall,EQ.OVERALL,EQ.AF3,EQ.Pz,EQ.AF4,PM.Attention.IsActive,PM.Attention.Scaled,PM.Attention.Raw,PM.Attention.Min,PM.Attention.Max,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,label
1708964029.049655,4773.333496,4325.128418,4437.436035,4.0,4.0,4.0,100.0,66.666664,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.382538,14.347143,5.832893,5.849923,2.86256,8.873624,4.237552,2.186424,1.546648,1.698351,56.390987,9.158303,2.725999,1.189566,1.765992,-1.0
1708964190.470684,4365.641113,4178.461426,4302.563965,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.792531,4.322587,3.760337,3.25267,3.840773,2.717354,3.337146,1.576863,1.638369,1.0687,0.881908,2.225356,1.553835,1.88072,1.662985,-1.0
1708964369.896848,4277.94873,4153.846191,4345.128418,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.742744,9.159068,7.414385,1.923246,2.266341,20.55822,6.211392,6.080957,1.665005,0.917282,29.315773,5.566591,7.956768,1.119165,1.457133,1.0
1708964451.044987,4292.820313,4111.794922,4265.641113,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.738964,3.246679,3.155287,3.148165,5.846052,9.685573,5.265189,1.897621,2.571357,2.579171,16.962015,3.218631,2.052577,2.878451,2.707982,1.0
1708963972.158433,4627.692383,4061.025635,4270.769043,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.449615,32.691223,11.173273,3.658335,6.805731,14.302306,7.793329,9.375085,1.30027,2.297225,95.561699,8.319133,5.246461,4.836161,4.724129,1.0
1708964648.851391,4376.922852,4105.641113,4311.794922,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.209678,7.472466,2.854584,8.289505,4.398272,7.624114,4.751839,4.14714,1.873305,1.380302,6.035252,5.530107,2.923688,2.003745,1.564942,1.0
1708964544.196549,4432.820313,4161.025879,4323.589844,4.0,4.0,4.0,100.0,91.666664,4.0,4.0,4.0,1.0,0.295008,-1.412686,-2.17552,0.504329,1.0,0.444155,0.602973,-0.275765,1.628084,1.0,0.240208,11.03366,4.922055,26.960165,0.488649,1.0,0.448861,-0.108656,-0.275127,0.07437,1.0,0.522219,0.620132,-0.440948,1.56461,1.0,0.527026,8.908097,-28.297581,43.034665,1.0,0.206684,0.521983,0.4823,0.631238,547.950562,101.657188,7.999345,8.552395,5.865662,12.570145,3.793808,6.066522,3.107961,1.757147,209.34903,30.961403,7.323091,2.14182,1.651568,-1.0
1708964031.175261,4575.384766,4130.256348,4288.205078,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.291131,2.417923,1.315586,1.891369,3.227867,3.403946,1.317489,1.355762,0.871863,0.630714,4.094926,2.390727,2.114929,2.135011,1.161889,0.0
1708964041.178114,4193.333496,4087.179443,4160.0,4.0,4.0,2.0,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.454788,17.722393,3.480172,2.511866,5.029676,0.918356,3.47153,3.077789,0.866982,0.834362,37.441223,8.777879,2.114954,1.356764,1.326782,-1.0
1708964450.419809,4254.358887,4107.179688,4218.974121,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.973389,33.504314,9.406506,2.688842,8.175018,4.879486,7.911437,3.679786,3.876634,2.551412,103.504494,14.390554,6.105597,3.11698,3.414997,1.0
